difficulty_level,num_session,num_rand,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,ratings.thisRepN,ratings.thisTrialN,ratings.thisN,ratings.thisIndex,start_time_stamp,True_ans,stim_start,press_key_time,stim_end,key_resp.keys,key_resp.corr,key_resp.rt,accuracy,diff,rating_effort.response,rating_difficulty.response,rating_attention.response,participant,replicate,date,expName,psychopyVersion,frameRate,
high,1,10,0,10,10,10,,,,,2,0,2,0,,,,,,,,,,,3.0,None,None,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,11,11,11,0,0,0,0,,,,,,left,485.6190260829999,487.2830357080011,488.1328784160005,left,1,1.6255495820005308,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,11,11,11,1,0,1,0,,,,,,right,488.5533930829997,489.918581541001,491.04959987500024,right,1,1.3183120829999098,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,11,11,11,2,0,2,0,,,,,,left,491.550620125,493.4348281249995,494.04953391599975,left,1,1.8388204160000896,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,11,11,11,3,0,3,0,,,,,,right,494.502383,495.9329406250008,497.01886266600104,left,0,1.3983961660014756,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,11,11,11,4,0,4,0,,,,,,right,497.5027847499996,498.7829494160005,500.0013531659997,right,1,1.2465512069993565,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,11,11,11,5,0,5,0,,,,,,left,500.5203885000001,501.834928958001,503.0183508330001,left,1,1.2723124580006697,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,11,11,11,6,0,6,0,,,,,,left,503.4193780830001,505.43264316600016,505.9187090000005,right,0,1.9722302490008587,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,11,11,11,7,0,7,0,,,,,,left,506.50323820799986,508.517903500001,509.01995704099954,left,1,1.974292749999222,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,11,11,11,8,0,8,0,,,,,,right,509.5498611659996,510.9497913330006,512.0504801659999,right,1,1.358635165999658,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,11,11,11,9,0,9,0,,,,,,right,512.4685311660005,513.935458500001,514.9669437080001,right,1,1.4331938329996774,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,11,11,11,,,,,0,0,0,0,,,,,,,,,80.0,high,None,3.0,None,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,11,11,11,,,,,1,0,1,0,,,,,,,,,,,None,None,4.0,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,11,11,11,,,,,2,0,2,0,,,,,,,,,,,4.0,None,None,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,12,12,12,0,0,0,0,,,,,,right,525.0203301250012,526.1828411659999,527.519479208001,right,1,1.1215487080007733,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,12,12,12,1,0,1,0,,,,,,left,528.0673403330011,530.0829578330004,530.5671767909998,left,1,1.9777187910003704,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,12,12,12,2,0,2,0,,,,,,right,531.0497948330003,532.7022910000005,533.5497555829998,right,1,1.6021856249990378,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,12,12,12,3,0,3,0,,,,,,left,533.9841772080008,535.5029749160012,536.4842681250002,right,0,1.4689336240007833,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,12,12,12,4,0,4,0,,,,,,right,537.018115625001,,539.5329714999998,None,0,,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,12,12,12,5,0,5,0,,,,,,left,540.0213678749997,541.6500884160005,542.5186480830007,left,1,1.5939838739996048,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,12,12,12,6,0,6,0,,,,,,right,542.9843246660012,544.4350371250011,545.502418041001,right,1,1.4101417909987504,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,12,12,12,7,0,7,0,,,,,,right,546.0035034580005,548.1022215410003,548.5035302080005,right,1,2.0590765829983866,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,12,12,12,8,0,8,0,,,,,,right,549.0841506250008,550.6998245000004,551.6016979999995,right,1,1.5668109999987792,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,12,12,12,9,0,9,0,,,,,,right,552.1502780830006,554.0831645410008,554.6510193330005,right,1,1.8941793739995774,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,12,12,12,,,,,0,0,0,0,,,,,,,,,80.0,high,None,None,2.0,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,12,12,12,,,,,1,0,1,0,,,,,,,,,,,3.0,None,None,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,12,12,12,,,,,2,0,2,0,,,,,,,,,,,None,4.0,None,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,13,13,13,0,0,0,0,,,,,,left,567.0678421250004,568.4028737500003,569.5675093330001,left,1,1.2983118329993886,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,13,13,13,1,0,1,0,,,,,,left,569.9690951660004,571.2349842499998,572.4687591659995,left,1,1.2296251660009148,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,13,13,13,2,0,2,0,,,,,,right,572.8853932499997,,575.4020703750002,None,0,,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,13,13,13,3,0,3,0,,,,,,right,575.8210739579999,577.5496147910007,578.3186587499995,right,1,1.697716708000371,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,13,13,13,4,0,4,0,,,,,,left,578.803344541001,580.1500209160013,581.3034111250008,left,1,1.3066868320001959,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,13,13,13,5,0,5,0,,,,,,left,581.9032015830007,583.1350845830011,584.4034432079998,right,0,1.197350832999291,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,13,13,13,6,0,6,0,,,,,,right,584.9850599160009,587.4184838330011,587.5004733329997,left,0,2.385339416001443,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,13,13,13,7,0,7,0,,,,,,right,587.9848852910009,590.3675902910009,590.5038761660007,right,1,2.347225207999145,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,13,13,13,8,0,8,0,,,,,,left,591.0843235830007,,593.6000058750005,right,0,2.4780164580006385,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,13,13,13,9,0,9,0,,,,,,right,594.068637583,,596.583363625,None,0,,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,13,13,13,,,,,0,0,0,0,,,,,,,,,50.0,high,2.0,None,None,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,13,13,13,,,,,1,0,1,0,,,,,,,,,,,None,4.0,None,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,13,13,13,,,,,2,0,2,0,,,,,,,,,,,None,None,2.0,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,14,14,14,0,0,0,0,,,,,,left,608.7344974159996,610.5185899580001,611.2349573330002,right,0,1.742630000000645,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,14,14,14,1,0,1,0,,,,,,right,611.7681892909995,614.0666343750008,614.2677424580006,right,1,2.261711582999851,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,14,14,14,2,0,2,0,,,,,,left,614.7679011660011,616.8353085410008,617.2674583329999,left,1,2.0300955829989107,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,14,14,14,3,0,3,0,,,,,,left,617.8205138750009,619.2186256659998,620.3202114580008,left,1,1.3622996239992062,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,14,14,14,4,0,4,0,,,,,,left,620.8691088750011,,623.3834914160007,None,0,,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,14,14,14,5,0,5,0,,,,,,left,623.8677401249997,625.2504174579999,626.3672940000006,left,1,1.3456682079995517,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,14,14,14,6,0,6,0,,,,,,left,626.8506171660001,628.3835540829996,629.3509927080004,left,1,1.4985629160000826,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,14,14,14,7,0,7,0,,,,,,left,629.8519793750011,631.1353678750011,632.3515013750011,left,1,1.2505335820005712,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,14,14,14,8,0,8,0,,,,,,left,632.8362625,634.5004503749997,635.3357066250001,left,1,1.6271847910011275,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,14,14,14,9,0,9,0,,,,,,right,635.9213372910008,638.2359199579996,638.4180096660011,right,1,2.2704307080002764,,,,,,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,14,14,14,,,,,0,0,0,0,,,,,,,,,80.0,high,4.0,None,None,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,14,14,14,,,,,1,0,1,0,,,,,,,,,,,None,None,3.0,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
high,1,10,0,14,14,14,,,,,2,0,2,0,,,,,,,,,,,None,4.0,None,jim,1,2022_Sep_14_1143,Mentalrotate-exp,2021.2.3,60.58924543785035,
